statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
21060,uad6dub9bduc554uc13cud130,2015,52,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2012,56,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,50,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,66,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2010,54,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,66,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2017,57,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2011,57,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,76,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,53,M,Y,3,6,2,5
21060,uad6dub9bduc554uc13cud130,2012,59,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,73,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,70,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,62,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,63,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,79,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,47,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,68,F,Y,1,5,1,4
21060,uad6dub9bduc554uc13cud130,2016,72,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,76,F,N,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2017,72,F,N,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2018,76,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2011,63,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,57,M,N,2,5,2,5
21060,uad6dub9bduc554uc13cud130,2008,63,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2015,56,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,61,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2018,80,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2015,77,M,N,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2017,55,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,80,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2013,50,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,65,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,67,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2015,70,F,N,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2017,66,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2017,56,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,68,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,74,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,68,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2009,70,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2013,61,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,63,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,72,M,N,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2013,57,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,61,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2015,53,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,85,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,81,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,75,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,57,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2012,68,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2012,44,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,60,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,71,M,N,10,10,10,10
21060,uad6dub9bduc554uc13cud130,2010,78,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2011,68,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2013,73,M,N,3,8,3,8
21060,uad6dub9bduc554uc13cud130,2011,49,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2009,62,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2010,75,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2017,53,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,58,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,65,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2010,82,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,75,M,N,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2013,93,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,87,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,81,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2018,63,M,Y,4,6,4,6
21060,uad6dub9bduc554uc13cud130,2011,83,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,53,F,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2008,62,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,55,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2011,75,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,52,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,91,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,50,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2013,76,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,66,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,39,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,74,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2009,76,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2009,80,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,66,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2017,60,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,37,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,48,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,72,M,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2013,75,F,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2008,61,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2008,44,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,58,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2015,50,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,69,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,54,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,62,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2015,77,F,N,4,4,3,3
21060,uad6dub9bduc554uc13cud130,2012,60,F,N,4,4,3,3
21060,uad6dub9bduc554uc13cud130,2008,31,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,69,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2008,62,M,Y,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2018,65,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2017,45,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2012,53,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,58,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,73,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2014,79,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2010,77,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2017,45,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,64,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2015,84,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,77,M,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2009,67,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2010,84,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,44,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2017,74,M,N,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2008,74,F,N,2,2,1,1
21060,uad6dub9bduc554uc13cud130,2016,44,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,72,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,71,F,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2008,71,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,62,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2010,40,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,64,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2017,74,M,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2011,53,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,50,M,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2014,80,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2016,71,F,N,3,3,2,2
21060,uad6dub9bduc554uc13cud130,2009,74,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2011,57,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,58,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,70,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2013,61,F,N,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2018,56,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2012,77,M,Y,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2013,75,M,Y,5,7,5,7
21060,uad6dub9bduc554uc13cud130,2016,59,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2013,65,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2013,51,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2009,57,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2013,70,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2012,81,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,49,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,70,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,67,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2017,62,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2011,78,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,75,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2017,80,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2009,74,M,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2014,71,F,N,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2010,75,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,79,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,54,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,66,F,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2018,57,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,59,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,73,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2013,84,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,65,F,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2012,36,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,72,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,74,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2009,60,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2011,66,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2010,81,F,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2016,41,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,48,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,52,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,58,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,78,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2018,66,F,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2017,68,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,31,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,63,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2018,64,M,N,1,6,1,5
21060,uad6dub9bduc554uc13cud130,2008,45,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,67,F,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2013,58,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2008,71,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2013,72,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,53,M,N,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2015,51,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,64,F,N,4,4,3,3
21060,uad6dub9bduc554uc13cud130,2013,77,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2018,62,M,N,2,12,2,11
21060,uad6dub9bduc554uc13cud130,2009,56,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,84,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,51,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2015,40,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,78,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,73,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2010,44,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,72,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,60,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,76,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2017,87,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,79,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,61,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,57,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2015,73,M,N,5,11,5,11
21060,uad6dub9bduc554uc13cud130,2009,75,F,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2009,48,M,N,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2016,75,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,78,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,47,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,72,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,76,M,N,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2011,65,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2015,82,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2015,60,M,N,2,5,2,5
21060,uad6dub9bduc554uc13cud130,2010,55,M,N,4,5,4,4
21060,uad6dub9bduc554uc13cud130,2015,44,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,51,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2017,81,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2016,76,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,67,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2012,73,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2008,55,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2015,58,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2008,58,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2017,40,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,70,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2012,61,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,79,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,84,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,52,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2012,71,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,80,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,70,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2014,61,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,65,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2015,57,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2016,65,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2014,79,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2010,56,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2014,60,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2014,76,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2008,47,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,55,F,Y,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2018,57,M,Y,4,6,4,6
21060,uad6dub9bduc554uc13cud130,2010,72,M,N,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2017,77,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2008,65,M,N,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2010,69,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2016,51,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,56,M,N,6,6,6,6
21060,uad6dub9bduc554uc13cud130,2014,66,F,N,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2012,63,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2018,74,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2013,73,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,50,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2018,71,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2015,52,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2012,82,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,52,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,76,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2012,64,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2008,65,M,Y,5,6,5,6
21060,uad6dub9bduc554uc13cud130,2013,81,M,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2017,73,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2009,59,M,Y,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2014,62,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,49,M,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2016,68,M,N,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2014,73,M,N,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2008,53,M,N,3,6,3,5
21060,uad6dub9bduc554uc13cud130,2015,63,M,Y,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2017,81,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2012,77,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2013,78,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,73,M,Y,1,6,1,5
21060,uad6dub9bduc554uc13cud130,2018,83,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,51,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,73,M,Y,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2018,66,F,N,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2018,54,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,80,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,52,M,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2012,59,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,66,M,N,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2012,50,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,73,M,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2014,71,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2015,41,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,61,F,Y,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2013,69,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2010,79,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,45,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,43,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,75,M,N,7,7,7,7
21060,uad6dub9bduc554uc13cud130,2017,47,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,63,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2011,69,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,69,M,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2015,64,M,N,2,5,2,5
21060,uad6dub9bduc554uc13cud130,2010,58,M,N,6,6,6,6
21060,uad6dub9bduc554uc13cud130,2010,63,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,59,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2009,71,F,N,4,4,3,3
21060,uad6dub9bduc554uc13cud130,2017,64,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2018,83,F,N,5,5,5,5
21060,uad6dub9bduc554uc13cud130,2016,77,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2018,76,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2013,66,M,Y,3,4,2,3
21060,uad6dub9bduc554uc13cud130,2015,72,M,Y,4,7,4,7
21060,uad6dub9bduc554uc13cud130,2011,69,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2011,74,M,Y,2,6,2,6
21060,uad6dub9bduc554uc13cud130,2009,56,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2011,62,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,68,F,Y,1,10,1,9
21060,uad6dub9bduc554uc13cud130,2015,83,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2014,57,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2017,66,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2008,42,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,41,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2010,48,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,45,F,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2013,83,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2018,71,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2015,68,M,N,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2013,60,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,70,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,78,M,Y,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2013,62,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2014,50,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,59,M,Y,2,3,2,3
21060,uad6dub9bduc554uc13cud130,2009,68,M,N,1,6,1,6
21060,uad6dub9bduc554uc13cud130,2016,72,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2011,58,M,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2017,64,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2017,79,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,70,M,Y,3,5,3,5
21060,uad6dub9bduc554uc13cud130,2015,74,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2018,62,M,Y,10,12,10,11
21060,uad6dub9bduc554uc13cud130,2012,62,M,Y,6,7,6,7
21060,uad6dub9bduc554uc13cud130,2015,57,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2008,51,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2016,55,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,58,F,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2015,74,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2018,69,M,N,2,5,2,5
21060,uad6dub9bduc554uc13cud130,2009,66,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2015,59,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,70,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2012,59,M,N,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2013,47,M,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2009,72,M,Y,2,4,2,4
21060,uad6dub9bduc554uc13cud130,2013,63,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,73,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2018,66,M,N,1,9,1,9
21060,uad6dub9bduc554uc13cud130,2014,66,M,N,1,5,1,5
21060,uad6dub9bduc554uc13cud130,2008,78,M,Y,2,2,1,1
21060,uad6dub9bduc554uc13cud130,2012,65,M,N,1,4,1,4
21060,uad6dub9bduc554uc13cud130,2014,47,M,Y,1,2,1,2
21060,uad6dub9bduc554uc13cud130,2016,56,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2016,73,F,N,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2018,52,M,Y,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2009,65,F,N,3,4,3,4
21060,uad6dub9bduc554uc13cud130,2011,59,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2014,75,M,Y,4,4,4,4
21060,uad6dub9bduc554uc13cud130,2015,54,F,N,3,3,3,3
21060,uad6dub9bduc554uc13cud130,2015,44,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2015,59,M,N,1,3,1,3
21060,uad6dub9bduc554uc13cud130,2009,58,M,Y,4,6,4,6
21060,uad6dub9bduc554uc13cud130,2013,80,F,N,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2012,76,F,N,2,2,2,2
21060,uad6dub9bduc554uc13cud130,2013,64,M,Y,1,1,1,1
21060,uad6dub9bduc554uc13cud130,2008,55,F,N,4,5,4,5
21060,uad6dub9bduc554uc13cud130,2012,83,M,Y,1,1,1,1
