statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
16040,uad6dub9bduc554uc13cud130,2008,72,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,58,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2018,25,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,48,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2017,84,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,62,M,Y,3,4,3,4
16040,uad6dub9bduc554uc13cud130,2014,50,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,75,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2015,73,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2017,38,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,69,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,48,F,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2011,48,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2013,21,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,72,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2008,55,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,54,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2008,73,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2010,73,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,68,M,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2018,45,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,48,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,58,M,N,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2011,71,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,41,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,32,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,46,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,49,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2011,49,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2013,67,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,50,M,N,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2015,60,F,Y,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2016,41,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2015,56,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2014,45,M,Y,2,4,2,4
16040,uad6dub9bduc554uc13cud130,2013,45,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,69,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2010,2,M,,0,0,1,1
16040,uad6dub9bduc554uc13cud130,2016,49,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2014,58,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2013,65,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,45,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,44,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2013,63,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2008,33,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2010,59,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2010,67,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,46,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2011,51,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2011,34,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,61,M,N,1,4,1,4
16040,uad6dub9bduc554uc13cud130,2015,61,F,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,39,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2016,71,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,72,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,60,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,33,M,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2016,58,M,Y,3,3,3,3
16040,uad6dub9bduc554uc13cud130,2013,41,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2014,63,M,Y,3,3,3,3
16040,uad6dub9bduc554uc13cud130,2017,60,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2018,71,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,66,F,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2018,30,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,51,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,42,M,N,1,4,1,4
16040,uad6dub9bduc554uc13cud130,2015,53,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,48,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2009,66,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,38,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,27,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,54,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,62,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,39,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,66,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2016,65,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2008,74,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,48,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2014,76,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,56,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2013,75,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2012,78,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,32,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,72,M,Y,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2012,79,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,80,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,63,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2018,74,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,77,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2017,64,M,N,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2017,54,F,Y,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2011,54,M,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2011,70,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,46,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,55,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2008,64,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2008,38,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,4,M,,0,0,1,1
16040,uad6dub9bduc554uc13cud130,2010,48,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,47,M,Y,3,5,3,5
16040,uad6dub9bduc554uc13cud130,2017,53,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,63,F,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,71,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,48,F,Y,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2013,76,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,58,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,71,M,N,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2008,60,M,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2015,58,M,Y,5,6,5,6
16040,uad6dub9bduc554uc13cud130,2014,43,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2016,64,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,68,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2011,44,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,42,M,N,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2015,45,F,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2014,71,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2017,58,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2015,72,M,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2015,76,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,72,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,41,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,49,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2014,41,M,N,1,4,1,4
16040,uad6dub9bduc554uc13cud130,2013,74,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,50,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,39,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,48,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2018,65,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,52,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2017,51,M,N,1,4,1,4
16040,uad6dub9bduc554uc13cud130,2017,40,M,Y,3,3,3,3
16040,uad6dub9bduc554uc13cud130,2017,76,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,66,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,41,M,Y,3,4,3,4
16040,uad6dub9bduc554uc13cud130,2009,74,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,56,M,N,4,7,4,7
16040,uad6dub9bduc554uc13cud130,2012,54,M,Y,4,5,4,5
16040,uad6dub9bduc554uc13cud130,2011,74,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2013,64,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,75,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2012,65,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2011,52,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,65,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2018,85,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,78,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,49,F,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,44,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,44,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,51,M,Y,3,3,3,3
16040,uad6dub9bduc554uc13cud130,2016,72,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,60,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,59,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,67,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,57,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2009,70,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,70,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2011,34,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,54,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,59,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,56,M,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2017,50,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,82,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,78,M,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2012,52,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,42,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2013,72,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,61,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,68,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,45,M,N,2,4,2,4
16040,uad6dub9bduc554uc13cud130,2017,62,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,62,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2016,55,M,Y,3,5,3,5
16040,uad6dub9bduc554uc13cud130,2011,50,M,N,2,6,2,6
16040,uad6dub9bduc554uc13cud130,2014,68,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2015,58,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,58,M,Y,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2016,50,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2015,56,F,N,2,2,2,2
16040,uad6dub9bduc554uc13cud130,2017,46,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,43,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,70,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,64,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2018,43,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,69,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,52,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,57,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,42,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,48,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,65,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2016,61,F,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,30,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2011,63,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2012,66,F,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2010,57,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,40,M,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2010,64,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,61,F,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,44,F,N,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2017,56,M,Y,3,7,3,7
16040,uad6dub9bduc554uc13cud130,2010,61,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2014,69,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2017,64,M,Y,2,3,2,3
16040,uad6dub9bduc554uc13cud130,2015,79,F,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2013,75,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,64,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2010,58,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,67,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2009,49,M,Y,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2016,42,M,Y,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2015,65,F,Y,1,3,1,3
16040,uad6dub9bduc554uc13cud130,2017,50,F,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2016,74,M,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2013,71,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2011,71,M,N,1,2,1,2
16040,uad6dub9bduc554uc13cud130,2018,79,F,N,1,1,1,1
16040,uad6dub9bduc554uc13cud130,2012,43,F,Y,1,1,1,1
